item_id,restaurant_id,name,category,price,is_veg,popularity_score,rating,num_ratings,is_available,margin,is_promotional,is_new
item_4568,rest_197,Mexican Noodles,main,427.26,True,0.7400603555498315,4.162379668805431,231,True,0.23770735872377352,True,False
item_4569,rest_197,Mexican Water,beverage,61.48,True,0.6183564566200133,4.895229547176056,474,True,0.2956059239535636,False,False
item_4570,rest_197,Mexican Garlic Bread,side,140.06,False,0.9344459477155906,4.942234587148917,75,True,0.21192182843793672,False,False
item_4571,rest_197,Mexican Cheesecake,dessert,236.8,False,0.5050779951934719,4.274352839809057,264,True,0.475295294966714,False,False
item_4572,rest_197,Mexican Curry,main,567.44,False,0.9116697962339384,4.619400709212126,362,True,0.4632766801564712,False,False
item_4573,rest_197,Mexican Garlic Bread,side,88.94,True,0.6867791806542085,3.5194131803217625,451,True,0.4026352332214854,False,False
item_4574,rest_197,Mexican Cheesecake,dessert,199.13,False,0.8281469407150489,4.0914925994371485,256,True,0.32602319446580086,True,False
item_4575,rest_197,Mexican Salad,side,95.15,False,0.7189326070792732,3.594033386475723,202,True,0.2958961448870762,True,False
item_4576,rest_198,Indian Soup,appetizer,26.29,True,0.7729775627990577,3.964450561679672,358,True,0.42831366465345705,True,False
item_4577,rest_198,Indian Curry,main,75.76,True,0.6551176604436211,4.634340122329102,215,True,0.3679851412233914,False,False
item_4578,rest_198,Indian Burger,main,136.07,False,0.597659620450342,3.999400650765704,233,True,0.3666275735872784,False,False
item_4579,rest_198,Indian Noodles,main,127.45,True,0.5800066909401247,4.137018394160871,389,True,0.2441703947835317,False,False
item_4580,rest_198,Indian Salad,side,22.54,False,0.5451599884819179,4.346404308887497,76,True,0.2703048441587811,False,False
item_4581,rest_198,Indian Burger,main,90.85,False,0.7378779645006215,3.9242714932674687,288,True,0.29541230301047683,False,False
item_4582,rest_198,Indian Garlic Bread,side,26.12,False,0.9418002793505,4.671849811025178,390,True,0.4003716995196914,False,False
item_4583,rest_198,Indian Fries,side,20.64,True,0.9869839205516024,3.993546597365629,296,True,0.46904197160055094,False,False
item_4584,rest_198,Indian Lassi,beverage,21.81,False,0.9552338444831912,4.021061381593736,470,True,0.30155975768962817,False,False
item_4585,rest_198,Indian Curry,main,114.8,True,0.7518403228970783,3.81042237655414,356,True,0.3255771789243934,False,False
item_4586,rest_198,Indian Pasta,main,78.91,False,0.724445010135555,4.123930856234104,281,True,0.3168458367090621,True,False
item_4587,rest_198,Indian Pasta,main,147.04,False,0.7917926131644084,4.542528371379834,326,True,0.3751782424802008,False,False
item_4588,rest_198,Indian Burger,main,144.29,True,0.8541431265450485,4.787758866111113,477,True,0.2952112063167542,False,False
item_4589,rest_198,Indian Fries,side,39.05,False,0.7325304279317291,3.873802820925282,55,True,0.37733936030018134,False,False
item_4590,rest_198,Indian Brownie,dessert,33.53,True,0.5163229867134762,4.337595451784683,155,True,0.33202403570798045,False,False
item_4591,rest_198,Indian Tacos,main,79.64,True,0.6784720055867314,4.370637114222768,326,False,0.46522074398128827,False,False
item_4592,rest_198,Indian Coffee,beverage,18.68,True,0.9182042038513538,4.4487162149890604,467,True,0.3476898301864697,False,False
item_4593,rest_199,Mexican Salad,side,78.57,True,0.7752378184512243,3.5738648156012345,145,False,0.2058232109312697,False,False
item_4594,rest_199,Mexican Salad,side,117.59,True,0.6965123076103246,4.599503916043837,128,True,0.2475729246902117,False,False
item_4595,rest_199,Mexican Coke,beverage,30.38,False,0.8969123703891833,4.5711315035463524,458,True,0.46865248295200423,False,False
item_4596,rest_199,Mexican Pasta,main,251.02,False,0.8241278300171818,3.8362151105375033,316,True,0.34186263688950613,False,False
item_4597,rest_199,Mexican Biryani,main,306.03,True,0.618855763411929,3.668979280770007,219,True,0.4066772534240823,False,False
item_4598,rest_199,Mexican Biryani,main,302.88,False,0.6186646034303938,4.699321374760646,89,True,0.3605474652695638,False,False
item_4599,rest_199,Mexican Bruschetta,appetizer,113.1,False,0.8923933132241911,4.055593733788954,226,True,0.24062415031333995,True,False
item_4600,rest_199,Mexican Samosa,appetizer,135.28,True,0.6416546998214347,4.534661878303416,207,True,0.47669644277647877,False,False
item_4601,rest_199,Mexican Spring Rolls,side,102.41,True,0.9550065868281528,4.215495154125251,472,False,0.2931355240041222,False,False
item_4602,rest_199,Mexican Garlic Bread,side,92.89,True,0.9381589971717125,4.744146548763018,341,True,0.37320998523626114,False,False
item_4603,rest_199,Mexican Biryani,main,300.06,False,0.5996660445206732,4.157121094309344,225,True,0.4560842481449363,False,False
item_4604,rest_199,Mexican Salad,side,90.59,True,0.8376422768004195,3.837267648126618,289,True,0.4529340802774325,False,False
item_4605,rest_199,Mexican Sushi,main,396.08,False,0.937787142108629,4.2938949954933925,309,True,0.3279270596452794,False,False
item_4606,rest_199,Mexican Pasta,main,306.8,False,0.8199062706180285,3.6433395393247983,129,True,0.26172283733486873,False,False
item_4607,rest_199,Mexican Nachos,side,62.39,False,0.7469195889176807,4.96561916318017,169,True,0.38595632594579243,True,False
item_4608,rest_199,Mexican Biryani,main,373.56,True,0.8125107068270359,3.596388542354414,448,True,0.3647240340218505,False,False
item_4609,rest_199,Mexican Juice,beverage,52.5,False,0.8311350991404054,4.768809074387974,82,False,0.22733295232613207,False,False
item_4610,rest_199,Mexican Garlic Bread,side,46.67,True,0.6295848919241508,4.33539212856725,332,False,0.3367844958584997,False,False
item_4611,rest_199,Mexican Gulab Jamun,dessert,78.42,False,0.7834106406602073,3.6630561527755794,75,True,0.44142434142614695,False,False
item_4612,rest_200,Indian Tea,beverage,49.86,False,0.9284835184959691,4.708954884209669,474,True,0.32940556356601935,False,False
item_4613,rest_200,Indian Pasta,main,210.09,False,0.6255445578920877,3.877433833976311,476,True,0.3586797268002752,False,False
item_4614,rest_200,Indian Brownie,dessert,72.82,False,0.8969802677828174,4.242552466981987,187,True,0.4069512370518439,False,False
item_4615,rest_200,Indian Raita,side,50.02,False,0.5562625656600032,3.7946884040924416,379,True,0.387110073294086,False,False
item_4616,rest_200,Indian Fries,side,51.67,True,0.7186439081749664,4.439145250500265,174,True,0.4640012617413874,False,False
item_4617,rest_200,Indian Sushi,main,185.22,False,0.8529366649768098,3.8185205383764953,168,True,0.32259055880860754,False,False
item_4618,rest_200,Indian Raita,side,71.01,False,0.5349564727038669,4.038331667225654,83,True,0.22608965394143704,False,False
item_4619,rest_200,Indian Garlic Bread,side,53.82,False,0.6463069932049028,4.475263548148607,295,True,0.3387662902152522,False,False
item_4620,rest_200,Indian Juice,beverage,47.15,True,0.8940882178246912,4.749911165907832,91,True,0.3532677845814417,False,False
item_4621,rest_200,Indian Salad,side,70.99,False,0.5798302926805707,3.9553630107680777,267,True,0.4383385003782225,False,False
item_4622,rest_200,Indian Pizza,main,222.01,True,0.8485357581143392,4.321765231554689,476,True,0.41524521699034794,False,False
item_4623,rest_200,Indian Sushi,main,284.7,True,0.668004351071531,4.863519343121775,193,True,0.27030166189451293,False,False
item_4624,rest_200,Indian Sushi,main,238.79,True,0.7042308064561822,4.549836470115888,347,True,0.27752880417572284,False,False
item_4625,rest_200,Indian Spring Rolls,side,73.0,False,0.8170991230374829,4.231190244645704,127,True,0.2300872031472203,False,False
item_4626,rest_200,Indian Sushi,main,287.64,False,0.9863743497582247,4.933440964115654,459,True,0.33750384721317805,True,False
item_4627,rest_200,Indian Pepsi,beverage,33.77,False,0.5241494009767531,3.877444312621278,477,True,0.27745480877603396,False,False
item_4628,rest_200,Indian Samosa,appetizer,46.13,True,0.6413841576828663,4.196525842258162,96,True,0.46546842852177817,False,False
item_4629,rest_200,Indian Pepsi,beverage,31.16,False,0.9004909012492368,3.8472252014492208,19,True,0.23263327517659824,False,False
item_4630,rest_200,Indian Salad,side,65.91,False,0.9663228716330279,4.948642968894196,453,True,0.47385516668861805,False,False
item_4631,rest_200,Indian Tacos,main,281.47,False,0.5967600300201057,4.718648407232481,372,True,0.2645876382553192,False,False
item_4632,rest_200,Indian Noodles,main,173.62,False,0.8540662856786474,4.979749950210501,425,True,0.35551544538888796,False,False
item_4633,rest_200,Indian Tea,beverage,21.8,True,0.6324415744901877,4.999352476155341,489,False,0.30353544395865234,False,False
item_4634,rest_200,Indian Pasta,main,205.98,False,0.6720012145835574,3.724748245418218,155,True,0.25544147773857145,False,False
item_4635,rest_200,Indian Garlic Bread,side,58.12,False,0.5621095891552759,3.7179261824520418,171,False,0.4478596791592551,False,False
item_4636,rest_200,Indian Tea,beverage,38.16,True,0.6641239965595606,4.317579552929027,48,True,0.2316508946834363,False,False
item_4637,rest_200,Indian Curry,main,220.52,False,0.5479903200492573,4.402964741042164,474,True,0.35525902749600263,False,False
item_4638,rest_200,Indian Biryani,main,263.28,False,0.5149149669866614,3.5939011396292906,21,True,0.363020055753537,False,False
item_4639,rest_200,Indian Ice Cream,dessert,91.83,False,0.6102025963045008,3.9030409851183414,171,True,0.4589617226363352,False,False
item_4640,rest_200,Indian Coffee,beverage,43.51,False,0.9986367619506165,3.684110677678693,124,True,0.46895622838102835,False,False
item_4641,rest_201,Mexican Salad,side,152.9,True,0.7353803158241171,3.563173626812012,179,True,0.47043472046269874,False,False
item_4642,rest_201,Mexican Spring Rolls,side,155.84,True,0.9519068269357769,4.9213292340644035,10,True,0.39669738251694386,True,False
item_4643,rest_201,Mexican Sushi,main,362.81,False,0.595747190261281,4.234677798909556,416,True,0.2227683439696385,False,False
item_4644,rest_201,Mexican Spring Rolls,side,114.59,False,0.8954895049969986,4.361322506400636,158,True,0.24654161783473402,False,False
item_4645,rest_201,Mexican Lassi,beverage,68.92,True,0.5072339087041576,4.2053956035809055,311,True,0.28295168716099584,False,False
item_4646,rest_201,Mexican Noodles,main,564.65,True,0.6480864026547097,4.6525270995550745,236,True,0.3753255593893144,False,False
item_4647,rest_201,Mexican Tea,beverage,99.35,True,0.7317699080233361,3.869960627456739,64,True,0.4236556117835687,False,False
item_4648,rest_201,Mexican Pasta,main,538.29,False,0.843633618340959,4.921507705966593,77,True,0.42820525683027744,False,False
item_4649,rest_201,Mexican Noodles,main,509.8,False,0.6688139101234122,4.517313138752623,192,True,0.288021894258177,False,False
item_4650,rest_201,Mexican Pizza,main,386.28,False,0.6150902043649433,4.556463555636749,237,True,0.2970493202607645,False,False
item_4651,rest_201,Mexican Tacos,main,382.66,False,0.6974689225181729,3.586484893360933,309,True,0.39772160134677736,False,False
item_4652,rest_201,Mexican Chicken Wings,appetizer,130.07,False,0.6744562379247685,3.97312503505835,281,True,0.44790108202920487,False,False
item_4653,rest_201,Mexican Noodles,main,483.13,True,0.5287558676978303,4.421248491039657,93,True,0.4598866047430503,False,False
item_4654,rest_201,Mexican Cheesecake,dessert,234.71,False,0.700663291451527,4.74081651349653,194,True,0.3009653815094443,False,False
item_4655,rest_201,Mexican Soup,appetizer,189.82,False,0.6466023580923379,4.193528341685715,294,True,0.29230304922343486,False,False
item_4656,rest_201,Mexican Ice Cream,dessert,199.45,False,0.8761813104604737,4.2363032107958665,142,True,0.36333715962221635,True,False
item_4657,rest_201,Mexican Salad,side,120.18,True,0.9138803435355416,4.51859570011745,129,True,0.30941643985964234,False,False
item_4658,rest_201,Mexican Raita,side,106.68,True,0.9753388823492797,3.808545489615117,421,True,0.22833082622507728,False,False
item_4659,rest_201,Mexican Tea,beverage,82.57,True,0.9609577233646451,4.439876432039474,168,True,0.41022526669365345,False,False
item_4660,rest_202,Mexican Cheesecake,dessert,145.16,True,0.5238776080026801,4.666695581811819,330,True,0.3646423554821478,False,False
item_4661,rest_202,Mexican Pepsi,beverage,84.53,False,0.9699361524195417,4.168742125513614,216,True,0.30507879795920645,False,False
item_4662,rest_202,Mexican Noodles,main,462.94,False,0.7316679045663963,4.0550785621484176,141,True,0.36173921677882603,False,False
item_4663,rest_202,Mexican Coke,beverage,86.64,False,0.8778109814062169,4.466659437279834,98,True,0.44516213897103174,False,False
item_4664,rest_202,Mexican Samosa,appetizer,160.74,True,0.9694623294838518,3.794051788626298,162,True,0.4328483876740113,False,False
item_4665,rest_202,Mexican Spring Rolls,side,130.0,False,0.9805582107972857,4.221417576453629,18,True,0.288453424695388,False,False
item_4666,rest_202,Mexican Raita,side,108.43,False,0.956673474820934,3.7530893986448666,458,True,0.3151491146612291,False,False
item_4667,rest_202,Mexican Pasta,main,504.42,False,0.7275692295498419,4.338151369381286,336,True,0.48582413194736224,False,False
item_4668,rest_202,Mexican Raita,side,129.91,True,0.7864878294581541,3.850715443174129,173,True,0.3694324865920487,False,False
item_4669,rest_202,Mexican Biryani,main,405.63,True,0.7899752097210744,3.5007148627547084,86,True,0.43556570404199224,False,False
item_4670,rest_202,Mexican Tiramisu,dessert,186.71,True,0.8105372102817513,4.111164958636949,30,True,0.49711403415820127,False,False
item_4671,rest_202,Mexican Nachos,side,83.45,True,0.9745814057820729,3.605828183308716,156,True,0.21899456262369565,False,False
item_4672,rest_202,Mexican Garlic Bread,side,132.33,True,0.8494727338946282,4.8807955237272385,425,True,0.22505419850395644,False,False
item_4673,rest_202,Mexican Bruschetta,appetizer,164.62,True,0.5808298073564555,3.860369358682637,377,True,0.289848958362239,False,False
item_4674,rest_202,Mexican Salad,side,109.17,True,0.6175852281077314,4.029449390115329,290,True,0.29180450169143746,True,False
item_4675,rest_202,Mexican Tiramisu,dessert,220.22,False,0.7496645112010056,4.700961170686166,381,True,0.3554017507143319,False,False
item_4676,rest_202,Mexican Pizza,main,528.85,False,0.8414347851037374,3.737618662802877,51,True,0.44444049889788223,False,False
item_4677,rest_202,Mexican Burger,main,386.5,False,0.6540803358625009,4.396927802457933,433,True,0.22518061771346787,False,False
item_4678,rest_202,Mexican Pakora,appetizer,190.46,False,0.8995343848781359,3.7769227077805736,102,True,0.33706514588970415,False,False
item_4679,rest_202,Mexican Noodles,main,482.04,False,0.9088270246865743,4.654484276347537,59,True,0.20381029467436804,False,False
item_4680,rest_202,Mexican Pepsi,beverage,42.63,False,0.9721523193803121,4.860262254006697,316,True,0.4134962843460763,False,False
item_4681,rest_203,Indian Garlic Bread,side,20.93,False,0.8009093315346103,4.888443224540428,81,True,0.3935243895572552,False,False
item_4682,rest_203,Indian Tacos,main,95.99,False,0.6417156873738905,4.104094282752973,451,True,0.45046203517147476,False,False
item_4683,rest_203,Indian Pakora,appetizer,44.61,True,0.9389989511012097,4.76334973972352,168,True,0.34749437438622544,False,False
item_4684,rest_203,Indian Biryani,main,83.86,True,0.5001745530729339,4.687779726831435,211,True,0.4769547601539113,False,False
item_4685,rest_203,Indian Bruschetta,appetizer,26.06,False,0.8787527562394465,3.8677734459131576,244,True,0.4608533610849296,False,False
item_4686,rest_203,Indian Lassi,beverage,19.83,True,0.9238430773235234,4.651257952631297,160,True,0.2320847751170968,False,False
item_4687,rest_203,Indian Coffee,beverage,21.57,False,0.6629946856684017,4.531931762903707,257,True,0.4838369906747505,False,False
item_4688,rest_203,Indian Brownie,dessert,54.58,True,0.8899474208633491,4.346868562979058,223,True,0.22287914755478974,False,False
item_4689,rest_203,Indian Pepsi,beverage,12.08,False,0.6095619836438488,3.591631641808367,218,True,0.36148836357836356,False,False
item_4690,rest_203,Indian Samosa,appetizer,23.93,False,0.68515310705284,4.043865049142612,422,True,0.33282424151459855,False,False
item_4691,rest_203,Indian Burger,main,142.52,False,0.9101548402296453,3.861971233963565,128,True,0.4505716059708766,False,False
item_4692,rest_203,Indian Salad,side,31.78,False,0.8408145208447966,4.532168046869115,192,True,0.30135624146544915,False,False
item_4693,rest_203,Indian Nachos,side,31.65,False,0.6409688879818243,4.749822952433301,362,False,0.44810315466560446,False,False
item_4694,rest_203,Indian Sushi,main,133.05,True,0.7558744683946504,3.772616060614699,192,True,0.36056195978697136,False,False
item_4695,rest_203,Indian Tacos,main,79.7,False,0.8105162798579677,3.6338143174602635,494,True,0.406488712439972,False,False
item_4696,rest_203,Indian Cheesecake,dessert,34.97,False,0.5745652521526752,4.5177149266550565,166,True,0.4309598764036896,False,False
item_4697,rest_203,Indian Sushi,main,106.42,True,0.8367514325422987,4.715088163505711,442,True,0.3443631570628931,False,False
item_4698,rest_203,Indian Fries,side,32.36,True,0.5933935850187533,4.774291233532367,434,True,0.3017147743303069,False,False
item_4699,rest_203,Indian Curry,main,93.05,False,0.9492841839325259,4.8424268327498945,17,True,0.3833432955218735,False,False
item_4700,rest_203,Indian Pepsi,beverage,22.67,False,0.7598882387253794,3.6848634915642737,71,True,0.2160692934924044,False,False
item_4701,rest_203,Indian Tiramisu,dessert,31.96,False,0.9445598810317022,4.149646961708894,394,True,0.4609724856067877,False,False
item_4702,rest_203,Indian Tacos,main,133.33,False,0.9542844813438547,4.817866318103168,352,True,0.2266825413088776,False,False
item_4703,rest_203,Indian Garlic Bread,side,18.29,False,0.6136023147820917,4.334719131074916,26,True,0.4848520508536775,False,False
item_4704,rest_203,Indian Nachos,side,28.62,True,0.7223519761904006,3.6048236319179106,408,True,0.3023525744003161,False,False
item_4705,rest_203,Indian Juice,beverage,13.51,True,0.5352365524761781,4.353711916695035,91,True,0.20418556453932127,False,False
item_4706,rest_203,Indian Curry,main,107.14,False,0.8714819401455542,3.6777732744911966,358,True,0.4252867844067002,False,False
item_4707,rest_203,Indian Fries,side,35.76,True,0.6087130026031382,4.912428671326619,128,True,0.3310826682640037,False,False
item_4708,rest_203,Indian Tacos,main,86.96,True,0.5679223678684804,4.849363509428714,105,True,0.48732235464270823,False,False
item_4709,rest_203,Indian Tea,beverage,22.92,False,0.6779043456684782,4.505218299796419,33,True,0.4513744187957831,False,False
item_4710,rest_203,Indian Brownie,dessert,56.98,False,0.6912216442131693,4.216379684734221,183,True,0.44064093256735737,False,False
item_4711,rest_204,Mexican Noodles,main,439.04,True,0.840717995377313,4.077416099899603,471,True,0.41334720455402985,False,False
item_4712,rest_204,Mexican Ice Cream,dessert,232.1,True,0.9642500071269359,3.8606594270855528,475,True,0.4492738601279362,False,False
item_4713,rest_204,Mexican Biryani,main,588.63,True,0.7260283751008086,4.407118679292589,432,True,0.4469970776374775,False,False
item_4714,rest_204,Mexican Curry,main,541.02,True,0.6721536905855294,3.7997646463643235,30,True,0.26854597233664623,False,False
item_4715,rest_204,Mexican Coffee,beverage,77.7,False,0.9358000519953392,3.7438011975561727,385,True,0.34625208632301185,False,False
item_4716,rest_204,Mexican Pepsi,beverage,55.77,False,0.9123929534629767,4.865801292834748,301,True,0.3150435946244778,False,False
item_4717,rest_204,Mexican Water,beverage,97.24,True,0.6542983438121324,3.9485345725979424,307,True,0.38330188145477045,False,False
item_4718,rest_204,Mexican Water,beverage,53.45,False,0.706251160927218,4.112520098451368,354,True,0.2969068362966145,True,False
item_4719,rest_204,Mexican Tea,beverage,40.05,False,0.938170709160928,4.186802478115537,27,True,0.4029888010078909,False,False
item_4720,rest_204,Mexican Samosa,appetizer,87.98,False,0.5295280782895573,4.788564666418779,317,True,0.2925351370318725,False,False
item_4721,rest_204,Mexican Cheesecake,dessert,117.21,True,0.6365024623948757,4.355874490567609,84,True,0.43797945525427845,False,False
item_4722,rest_204,Mexican Curry,main,555.41,True,0.8893895126462321,4.9575152086891805,170,True,0.35683551442136013,False,False
item_4723,rest_204,Mexican Sushi,main,481.19,True,0.7473082112363745,4.99264189623678,283,True,0.2283555090012449,False,False
item_4724,rest_204,Mexican Sushi,main,358.64,False,0.5524795816469412,4.2590532956956935,80,True,0.3018011647845365,False,False
item_4725,rest_204,Mexican Noodles,main,381.11,True,0.7720966007629544,4.6508411737007265,401,True,0.21790028913844106,False,False
item_4726,rest_204,Mexican Pepsi,beverage,64.83,False,0.6092032235266851,3.8827800308184055,365,True,0.4129486767368955,False,False
item_4727,rest_204,Mexican Brownie,dessert,100.2,True,0.5389929129024109,3.959906746214296,369,True,0.39482762110953806,False,False
item_4728,rest_204,Mexican Pizza,main,591.98,False,0.5671588660837025,3.7839986500564455,375,True,0.45933042469362906,False,False
item_4729,rest_204,Mexican Noodles,main,363.07,False,0.6382671321458806,4.287392807182241,36,True,0.341224561661435,False,False
item_4730,rest_204,Mexican Pasta,main,351.25,False,0.6460594081949624,4.579898092693181,39,True,0.46381288287545364,True,False
item_4731,rest_204,Mexican Spring Rolls,side,111.86,True,0.6412420285139351,4.772799599555936,313,False,0.3020166611758949,False,False
item_4732,rest_204,Mexican Nachos,side,122.12,True,0.6692918578364537,3.6056999572331865,157,True,0.38073055633478037,True,False
item_4733,rest_204,Mexican Pepsi,beverage,73.5,True,0.7223972204752465,4.33277645279762,192,True,0.36134482550966707,False,False
item_4734,rest_204,Mexican Curry,main,413.44,False,0.7706004682313772,3.884536043965984,120,True,0.2935647200590661,False,False
item_4735,rest_205,Thai Tacos,main,329.42,True,0.5445014033187763,4.8577443951572254,345,True,0.3212025955119189,False,False
item_4736,rest_205,Thai Sushi,main,423.76,True,0.9080985266028578,4.696643445312546,154,True,0.39600436784288034,True,False
item_4737,rest_205,Thai Spring Rolls,side,71.2,False,0.7118358344932763,4.036872189513014,18,True,0.31648342190502154,False,False
item_4738,rest_205,Thai Garlic Bread,side,64.98,False,0.560655169638173,4.01620626460325,364,True,0.3701457830001976,False,False
item_4739,rest_205,Thai Salad,side,51.82,True,0.7690615760029005,4.227521688713422,27,True,0.2641828452037955,False,False
item_4740,rest_205,Thai Pasta,main,399.66,False,0.9551507530750563,4.3500074844467616,13,True,0.31521907750727907,False,False
item_4741,rest_205,Thai Raita,side,47.6,False,0.5587639618053801,3.73386576153587,155,True,0.45658939143566624,False,False
item_4742,rest_205,Thai Coke,beverage,71.96,False,0.8585199456794053,4.835441555880454,225,True,0.22981791297132698,False,False
item_4743,rest_205,Thai Burger,main,442.15,True,0.5114492280488481,4.285231204682971,107,True,0.2399401996630815,False,False
item_4744,rest_205,Thai Coke,beverage,37.08,False,0.6176951863765845,3.847518165821946,172,True,0.27177025676105626,False,False
item_4745,rest_205,Thai Coffee,beverage,30.2,False,0.5825184073470581,4.581819464073593,307,True,0.4150024346582526,False,False
item_4746,rest_205,Thai Nachos,side,85.89,False,0.6307010460267594,3.888747117517982,359,True,0.3664242591009925,False,False
item_4747,rest_205,Thai Tacos,main,338.25,False,0.6936388856181032,4.184548833631158,101,True,0.4904887984014894,False,False
item_4748,rest_205,Thai Burger,main,249.3,False,0.7620356277277662,3.7533714092421806,363,True,0.2096479864160234,True,False
item_4749,rest_205,Thai Tea,beverage,31.7,False,0.5710228274982372,4.0200227169644585,438,True,0.21699672325268585,False,False
item_4750,rest_205,Thai Juice,beverage,42.87,False,0.7835552504936112,4.208864002885105,94,True,0.4230132137057775,False,False
item_4751,rest_205,Thai Spring Rolls,side,58.86,False,0.5400243143738004,4.22123956399393,340,True,0.3774038514423559,False,False
item_4752,rest_205,Thai Ice Cream,dessert,97.73,False,0.9723789301898325,4.392606585891139,435,True,0.3885572928944706,False,False
item_4753,rest_205,Thai Juice,beverage,70.33,True,0.9008003696365248,4.418786349322686,286,True,0.40622154874393,False,False
item_4754,rest_205,Thai Tacos,main,257.81,True,0.7153357651654557,4.5804150803680015,318,True,0.39527923496645173,True,False
item_4755,rest_206,Thai Garlic Bread,side,113.92,True,0.5846916571279959,4.941370852744048,182,True,0.49711062974946607,False,False
item_4756,rest_206,Thai Salad,side,49.17,False,0.6197716559821917,3.9351354298228176,107,True,0.40179580373869106,False,False
item_4757,rest_206,Thai Chicken Wings,appetizer,66.44,False,0.8483120996768418,3.8260210846201526,297,True,0.21892438259476493,False,False
item_4758,rest_206,Thai Coffee,beverage,56.71,False,0.5236901198975054,3.7566385241141607,406,True,0.29544301115623517,False,False
item_4759,rest_206,Thai Lassi,beverage,58.67,False,0.8332691580633902,3.7563097914421237,201,True,0.4951800704749578,False,False
item_4760,rest_206,Thai Coffee,beverage,54.53,False,0.8732319033155909,4.308300832342875,48,True,0.41132585368471564,False,False
item_4761,rest_206,Thai Bruschetta,appetizer,135.72,True,0.651065293292572,3.935519179242083,256,True,0.26051568238272826,False,False
item_4762,rest_206,Thai Sushi,main,231.01,True,0.7497703824739956,4.0518724984967545,406,True,0.2813143046893599,False,False
item_4763,rest_206,Thai Water,beverage,37.33,False,0.8451789450527896,3.760677070682521,385,True,0.25694184602734177,False,False
item_4764,rest_206,Thai Brownie,dessert,108.9,False,0.6243713711231134,4.305635841035357,54,True,0.4327533302962151,True,False
item_4765,rest_206,Thai Spring Rolls,side,109.19,True,0.8813941842927602,3.9304749976789366,128,True,0.38648938884897865,False,False
item_4766,rest_206,Thai Sushi,main,411.36,False,0.767249679863372,4.456464055019573,363,False,0.2909564638985367,False,False
item_4767,rest_206,Thai Noodles,main,431.68,False,0.7227157618465401,4.423039096099913,406,True,0.22242672993663734,False,False
item_4768,rest_206,Thai Coffee,beverage,61.61,True,0.6006505054675142,4.7584862154169905,349,True,0.31883103272303465,False,False
item_4769,rest_206,Thai Water,beverage,43.2,True,0.573675410137148,4.41029228537514,328,True,0.29013473632203896,False,False
item_4770,rest_206,Thai Curry,main,400.91,True,0.7456678193826631,4.736115377513775,431,True,0.45150222752536967,False,False
item_4771,rest_206,Thai Pepsi,beverage,33.26,False,0.650272139159126,4.964669142544305,77,True,0.4289848726701587,False,False
item_4772,rest_206,Thai Noodles,main,411.46,False,0.7243789693081336,4.303112118103581,478,True,0.22028847292633286,False,False
item_4773,rest_206,Thai Spring Rolls,side,86.14,True,0.993207425005159,4.936760245838606,234,True,0.3703279957841672,False,False
item_4774,rest_206,Thai Chicken Wings,appetizer,117.12,False,0.5959617915006665,4.76616405310862,60,True,0.37316990730757255,False,False
item_4775,rest_206,Thai Pizza,main,444.27,False,0.5831221120495872,4.7975493537448655,311,True,0.4571213845487766,False,False
item_4776,rest_207,Chinese Water,beverage,36.56,True,0.9715066997697559,4.671125731385577,399,True,0.4298662325250845,True,False
item_4777,rest_207,Chinese Tacos,main,330.84,True,0.5494251076269058,3.882989761273943,249,True,0.40352924206330043,False,False
item_4778,rest_207,Chinese Sushi,main,415.53,False,0.5690139866435527,4.798759163767761,424,True,0.25644759458761274,True,False
item_4779,rest_207,Chinese Tea,beverage,73.49,False,0.622724051172812,4.383350634940451,34,True,0.2638259600918841,False,False
item_4780,rest_207,Chinese Coke,beverage,73.35,False,0.6158365841489655,3.6345268506692356,379,True,0.37635415827057545,False,False
item_4781,rest_207,Chinese Juice,beverage,47.58,False,0.5807521591486233,4.908799929349208,399,True,0.3285305273131036,False,False
item_4782,rest_207,Chinese Pakora,appetizer,90.74,False,0.537290906418236,3.538383569804968,200,True,0.4162419309454791,False,False
item_4783,rest_207,Chinese Raita,side,93.03,False,0.7618602260521955,3.765720867828091,61,True,0.40176753186550185,False,False
item_4784,rest_207,Chinese Juice,beverage,73.99,True,0.5325386476176253,4.607582562981474,470,True,0.443808306879935,False,False
item_4785,rest_207,Chinese Bruschetta,appetizer,98.92,False,0.5374409824558322,4.581975208604485,479,True,0.4156835712125563,False,False
item_4786,rest_207,Chinese Sushi,main,247.59,True,0.7341565554474336,4.216013148780995,100,True,0.2680524137067537,False,False
item_4787,rest_207,Chinese Noodles,main,257.33,False,0.6866310357312425,3.635089801709859,348,True,0.4353442466079058,False,False
item_4788,rest_207,Chinese Tacos,main,270.81,True,0.5805292552973587,4.550857455422268,183,True,0.4268886714764817,False,False
item_4789,rest_207,Chinese Pizza,main,274.51,False,0.883480340633278,4.395671077151623,437,True,0.48268426822931104,False,False
item_4790,rest_207,Chinese Coffee,beverage,69.84,False,0.8842814299761026,4.651381548967283,411,True,0.28586920319992654,False,False
item_4791,rest_207,Chinese Pakora,appetizer,62.76,False,0.7702667411350029,3.5245816419377207,264,False,0.3529228052631551,False,False
item_4792,rest_207,Chinese Curry,main,289.25,True,0.8668125122796362,4.706645371053518,151,True,0.3821525843716004,False,False
item_4793,rest_207,Chinese Noodles,main,419.47,True,0.8493894271163154,4.103084665813451,389,True,0.21106900227224973,False,False
